layer_0,layer_1,layer_2,file_name
56,54,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_60313.csv
52,52,16,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_60449.csv
54,59,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_61885.csv
45,54,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_62108.csv
53,56,19,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_62602.csv
54,53,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_63633.csv
46,52,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_65627.csv
41,53,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_65753.csv
47,51,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_66053.csv
43,53,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_66243.csv
46,53,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_67218.csv
53,55,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_68362.csv
49,54,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_69585.csv
57,57,18,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_71344.csv
52,54,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_71645.csv
50,54,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_74722.csv
54,57,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_75196.csv
50,53,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_75273.csv
46,56,18,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_75491.csv
49,55,19,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_76979.csv
54,53,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_77249.csv
48,51,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_79599.csv
45,53,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_80148.csv
42,54,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_82392.csv
55,56,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_83362.csv
52,57,19,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_83819.csv
50,52,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_84415.csv
49,53,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_85733.csv
52,54,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_90693.csv
54,54,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_90928.csv
53,56,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_91486.csv
50,55,18,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_91746.csv
54,52,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_93806.csv
53,56,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_94226.csv
52,53,16,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_94695.csv
50,57,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_94916.csv
53,58,19,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_95381.csv
42,54,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_96784.csv
48,52,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_97082.csv
44,53,17,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-145229_97465.csv
