layer_0,layer_1,layer_2,file_name
5,9,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_71074.csv
6,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_73065.csv
4,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_73246.csv
4,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_75531.csv
7,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_75549.csv
4,11,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_75627.csv
5,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_75976.csv
5,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_76167.csv
4,11,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_76472.csv
4,11,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_77604.csv
5,9,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_78488.csv
6,9,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_80213.csv
7,10,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_80240.csv
7,11,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_81554.csv
8,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_81701.csv
7,11,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_81716.csv
3,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_82566.csv
5,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_82758.csv
5,11,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_83036.csv
4,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_83285.csv
7,11,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_84261.csv
5,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_85541.csv
6,9,10,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_86827.csv
7,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_86857.csv
3,11,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_86873.csv
6,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_87582.csv
7,11,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_88360.csv
5,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_88968.csv
4,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_89211.csv
7,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_89280.csv
7,9,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_91238.csv
6,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_92316.csv
3,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_92803.csv
6,10,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_93044.csv
7,9,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_93292.csv
7,10,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_94588.csv
7,11,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_96491.csv
4,9,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_97639.csv
6,11,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_97650.csv
5,11,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-160429_97886.csv
