layer_0,layer_1,layer_2,file_name
4,3,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_68830.csv
2,3,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_68926.csv
3,1,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_69278.csv
5,5,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_71756.csv
2,3,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_71899.csv
3,3,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_73367.csv
2,3,4,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_75044.csv
0,4,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_78574.csv
4,5,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_81174.csv
3,4,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_81284.csv
5,7,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_82017.csv
3,4,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_82574.csv
2,4,4,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_83052.csv
3,5,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_83228.csv
3,5,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_84402.csv
2,3,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_84716.csv
3,2,4,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_85344.csv
5,4,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_85959.csv
5,3,4,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_86175.csv
4,3,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_87479.csv
3,4,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_88899.csv
3,3,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_89306.csv
5,5,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_89906.csv
