layer_0,layer_1,layer_2,file_name
2,6,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_64636.csv
3,5,3,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_66616.csv
3,6,4,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_67078.csv
2,4,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_68643.csv
3,6,4,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_68704.csv
2,4,3,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_69477.csv
3,5,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_70079.csv
3,4,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_71528.csv
2,2,4,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_71669.csv
3,4,2,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_72206.csv
2,5,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_72440.csv
3,5,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_74207.csv
3,5,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_74409.csv
2,4,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_75674.csv
2,5,4,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_75689.csv
2,5,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_75738.csv
2,5,4,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_77108.csv
2,5,3,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_77453.csv
2,4,3,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_78291.csv
2,6,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_78457.csv
3,4,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_81211.csv
2,5,3,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_81503.csv
3,5,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_81747.csv
2,3,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_84355.csv
3,5,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_85277.csv
2,5,3,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_86357.csv
3,5,3,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_87199.csv
2,5,3,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_87721.csv
5,5,4,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_88457.csv
3,4,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_88758.csv
4,6,4,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_89445.csv
2,4,4,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_91812.csv
1,5,3,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_91817.csv
2,5,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_92113.csv
3,6,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_95466.csv
3,5,2,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_96503.csv
2,5,3,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_97016.csv
3,6,3,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_97512.csv
2,5,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_98715.csv
2,3,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165101_99059.csv
