layer_0,layer_1,layer_2,file_name
26,24,7,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_34952.csv
22,24,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_38265.csv
28,26,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_41475.csv
25,25,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_43845.csv
23,23,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_46892.csv
21,22,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_47895.csv
23,24,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_48994.csv
25,25,7,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_56576.csv
28,27,10,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_57121.csv
24,24,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_58826.csv
26,27,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_59258.csv
24,27,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_59716.csv
25,25,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_60454.csv
31,27,7,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_61385.csv
28,22,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_64908.csv
28,25,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_66593.csv
31,24,7,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_67153.csv
27,28,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_68223.csv
26,24,10,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_69016.csv
29,23,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_72637.csv
28,26,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_74383.csv
26,27,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_76019.csv
27,26,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_76122.csv
21,26,7,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_76337.csv
22,26,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_78751.csv
23,23,10,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_78950.csv
27,26,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_79421.csv
