h_dim,train_loss,test_loss,train_accuracy,test_accuracy
200,0.024836753731343284,0.03443471337579618,97.51666666666667,97.51666666666667
900,0.02533648720682303,0.03413614649681529,97.465,97.465
600,0.019406316631130065,0.031548566878980895,98.06,98.06
1100,0.02083888592750533,0.033339968152866245,97.91666666666667,97.91666666666667
