layer_0,layer_1,layer_2,file_name
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_68020.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_68621.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_68710.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_69269.csv
1,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_71570.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_72054.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_73786.csv
2,2,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_74213.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_75227.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_75502.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_76003.csv
1,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_76181.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_76278.csv
2,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_76847.csv
2,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_78309.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_78967.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_81725.csv
1,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_82491.csv
1,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_83763.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_84351.csv
1,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_84692.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_85116.csv
1,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_85617.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_85998.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_86653.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_90783.csv
2,2,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_91390.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_91612.csv
2,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_92128.csv
1,2,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_92317.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_93763.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_93950.csv
2,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_95710.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_97117.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_97120.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_97811.csv
2,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_98013.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_99377.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_99797.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-175719_99851.csv
