layer_0,layer_1,layer_2,file_name
1,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_69188.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_69460.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_70608.csv
1,2,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_71321.csv
0,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_72940.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_73932.csv
3,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_74264.csv
3,2,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_74491.csv
0,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_74659.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_75145.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_76835.csv
2,2,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_77069.csv
2,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_77376.csv
2,2,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_78957.csv
2,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_79455.csv
2,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_79903.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_80074.csv
3,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_80968.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_81372.csv
3,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_81617.csv
2,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_82815.csv
2,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_83168.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_83363.csv
2,2,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_84818.csv
0,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_85614.csv
2,2,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_86245.csv
2,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_86427.csv
2,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_87463.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_87842.csv
2,2,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_88338.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_89800.csv
2,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_90296.csv
2,2,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_93022.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_93985.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_94095.csv
2,2,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_95961.csv
0,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_96327.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_98178.csv
3,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_98705.csv
2,2,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180046_99016.csv
