layer_0,layer_1,layer_2,file_name
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_42869.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_43517.csv
0,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_44131.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_44277.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_44886.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_45675.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_45768.csv
1,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_46521.csv
1,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_46729.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_47553.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_48502.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_51499.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_53601.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_55519.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_56026.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_56431.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_56762.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_57575.csv
0,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_58420.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_58564.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_60474.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_61605.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_61872.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_61898.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_61904.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_63242.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_63482.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_66897.csv
1,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_67494.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_67791.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_68724.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_69477.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_71641.csv
1,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_74025.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_74752.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_75103.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_75200.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_77556.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_78165.csv
0,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-180525_78334.csv
