layer_0,layer_1,layer_2,file_name
6,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_65835.csv
5,2,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_69763.csv
5,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_70866.csv
6,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_71341.csv
7,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_71916.csv
6,2,3,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_76565.csv
5,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_78214.csv
7,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_78328.csv
6,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_78925.csv
6,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_79120.csv
6,2,3,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_79420.csv
6,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_79432.csv
6,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_80990.csv
6,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_81613.csv
6,2,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_81773.csv
7,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_82512.csv
7,2,3,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_82622.csv
6,2,3,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_83989.csv
6,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_84310.csv
6,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_84615.csv
7,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_87884.csv
7,2,3,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_88568.csv
6,2,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_88642.csv
6,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_89986.csv
5,2,3,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_90146.csv
6,2,3,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_90473.csv
7,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_90799.csv
7,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_91401.csv
6,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_92052.csv
7,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_92165.csv
7,2,3,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_93076.csv
7,2,3,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_93784.csv
6,2,3,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_93901.csv
6,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_95254.csv
7,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_95283.csv
5,2,3,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_95955.csv
6,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_96036.csv
7,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_97008.csv
7,2,2,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_97367.csv
7,2,3,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123854_97867.csv
