layer_0,layer_1,layer_2,file_name
7,4,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_66845.csv
4,4,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_68948.csv
6,4,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_70227.csv
5,4,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_71372.csv
7,4,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_71673.csv
6,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_72973.csv
7,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_73374.csv
6,4,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_75626.csv
7,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_75943.csv
7,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_76951.csv
6,4,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_77083.csv
7,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_77467.csv
4,5,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_78600.csv
5,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_78696.csv
7,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_78871.csv
7,4,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_79454.csv
7,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_79908.csv
7,4,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_80207.csv
7,4,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_80383.csv
6,3,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_81508.csv
7,4,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_83594.csv
6,3,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_85608.csv
7,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_85930.csv
5,3,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_86249.csv
7,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_87557.csv
7,3,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_87626.csv
6,4,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_87900.csv
7,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_88062.csv
6,4,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_89833.csv
6,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_90237.csv
7,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_90308.csv
6,3,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_90965.csv
7,4,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_91763.csv
6,4,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_93023.csv
7,4,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_94849.csv
5,4,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_95461.csv
6,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_96932.csv
7,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_97461.csv
6,3,0,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_98517.csv
7,3,1,C:\Users\andr3\Desktop\LibraryBuilding\experiments\bounds_results\20240625-123502_98876.csv
