h_dim,train_loss,test_loss,train_accuracy,test_accuracy
50,0.008079024520255863,0.028463375796178345,99.19166666666666,97.14
70,0.005980143923240938,0.02388535031847134,99.40166666666667,97.6
100,0.005630330490405117,0.022193471337579616,99.43666666666667,97.77
