h_dim,train_loss,test_loss,train_accuracy,test_accuracy
50,0.006096748400852879,0.02577627388535032,99.39,97.41
70,0.005280517057569297,0.024482484076433123,99.47166666666666,97.54
100,0.005113939232409381,0.025477707006369428,99.48833333333333,97.44
