h_dim,train_loss,test_loss,train_accuracy,test_accuracy
50,0.0057469349680170576,0.0057469349680170576,99.425,99.425
70,0.005130597014925373,0.005130597014925373,99.48666666666666,99.48666666666666
100,0.004630863539445629,0.004630863539445629,99.53666666666666,99.53666666666666
