layer_0,layer_1,layer_2,file_name
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_59374.csv
1,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_61662.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_64810.csv
1,2,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_65484.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_65616.csv
1,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_66692.csv
1,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_68294.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_68599.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_68992.csv
2,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_70315.csv
2,2,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_71234.csv
1,2,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_74654.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_75204.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_76535.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_77499.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_77721.csv
1,2,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_77868.csv
2,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_78152.csv
1,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_78278.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_78325.csv
2,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_81139.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_86505.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_87795.csv
1,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_88077.csv
1,2,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_88843.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_88925.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_89085.csv
1,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_89473.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_90587.csv
1,2,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_91222.csv
2,2,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_91588.csv
1,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_92256.csv
1,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_95007.csv
2,1,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_95294.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_95467.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_96242.csv
1,0,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_97924.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_98579.csv
1,0,0,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_99505.csv
1,1,1,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-153513_99555.csv
A
